scenario	さあ、バルバトス！\n来いっ!!	Now, Barbatos!\nCome!!	translated
scenario	さあ、来いっ！\n永遠に続くパーティーを\n俺と一緒に楽しむのだっ!!	Now, come! Enjoy this\nnever-ending party\ntogether with me!!	translated
scenario	さあ、行きたまえ！\n我らが愛する息子\n<Kyle>＝デュナミス!!	Now, go!\nOur beloved son,\n<Kyle> Dunamis!!	translated
scenario	さあ皆さん、ご一緒にぃ～～！	Now everyone, all together~~!	translated
scenario	さすがは親族！\n兄の子ともなると、\n容易に想像が付くのねぇ	Kin indeed! When it's your\nbrother's child, it's easy\nto imagine, isn't it.	translated
scenario	さて\nあなたの冒険は、\nまだ終わっていないんでしょ？	Now then,\nyour journey isn't over yet,\nis it?	translated
scenario	さて！\nそれじゃ、早速、始めますか！	Now then!\nShall we get started right away?!	translated
scenario	さて！\nそれじゃあ、始めますか！	Now then!\nShall we begin?!	translated
scenario	さらに\nリーネで採れた新鮮な野菜を\nドッサリもらいました	Furthermore, you received plenty\nof fresh vegetables harvested right\nhere in Lienea.	recover
scenario	さらに５分くらいたってから\n最後の肥料をあげてね	After about five more minutes,\ngive it the last of the fertilizer.	translated
scenario	さ！\n最後まで目一杯、暴れてらっしゃい！\nあたしたちの英雄、\n<Kyle>＝デュナミス!!	Now! Go wild right to the end!\nOur hero,\n<Kyle> Dunamis!!	translated
scenario	じゃあ、約束のお礼の品ね\nきっと冒険で役立ちますよぉ～	So, here's the thank-you gift\nI promised. I'm sure it'll\nhelp on your journey~	translated
scenario	じゃあ、約束のお礼の品よ\nきっと冒険に役立つわよぉ～	So, here's the thank-you gift\nI promised. I'm sure it'll help\non your journey~	translated
scenario	じゃあ、約束のお礼の品を････	So, the thank-you gift\nI promised...	translated
scenario	す、すみません\n<Kyle>さん････	I-I'm sorry,\n<Kyle>...	translated
scenario	すまない	Forgive me.	translated
scenario	せめて気持ちだけでも\n若いつもりになって、\nテンション上げて、行っくわよぉ～！	At least in spirit, I'll pretend\nI'm young, pump myself up,\nand here I gooo~!	translated
scenario	ぜひ、お手合わせをお願いします!!	Please, do us the honor of a bout!!	translated
scenario	そ、そうそう、ウッドロウさんが\n<Kyle>さんと手合わせすると、\nスタンさんとの旅を思い出す、と\nお年も考えずにおっしゃって無理やり	O-oh yes, Woodrow said a bout\nwith you reminds him of his\njourney with Stahn, and insisted,\nheedless of his age...	translated
scenario	そ、そうだね\nそれに、ほら\nあたしは、まだお相手してないしさ\nめ、迷惑だなんて思ってないさ！	Y-yeah. And besides, look,\nI haven't faced you yet.\nI-I don't think it's a nuisance!	translated
scenario	そ、それに、ほら\n私は、まだお二人の思いを\n受けていないし････\nめ、迷惑だなんて、そんな････	A-and besides, look,\nI still haven't received\nyour feelings yet...\nA nuisance? Never...	translated
scenario	そ、そんな、お礼なんか････\nあたしの好きで一緒に居るだけだし、\nそれに、結構楽しんでるし････	N-no, no need to thank me...\nI'm with him because I want to be,\nand I'm having fun, too...	translated
scenario	そ、そんなことはありません！\n････いえ、ないわけでは\nないのですが････	Th-that's not true!\n...Well, it's not that\nit isn't true, but...	translated
scenario	そ、ならいいけど	W-well, if you say so.	translated
scenario	そう、エルレインさまの\n崇高なる理想を実現させるという、\n何者にも侵せない、気高い信念が！	Yes! The noble, inviolable\nconviction to make Lady Elrane's\nlofty ideal a reality!	translated
scenario	そう、英雄スタン\nあなたのお父さん	Yes, Hero Stahn.\nYour father.	translated
scenario	そうか、待ってな\nすぐに{16}{35}{E0}{C0}を作ってやるよ	All right, just a moment.\nI'll have {16}{35}{E0}{C0} ready in no time.	recover
scenario	そうだな････装備品を七つばかし\n減らしてから、また来てくれ	Let's see... come back after\ntrimming about seven pieces\nof equipment.	translated
scenario	そうだね\nこんな心強いこたぁないよ	You said it.\nNothing's more reassuring.	translated
scenario	そうだね！\nこんな心強いこたぁないね!!	You bet!\nThere's nothing more reassuring!!	translated
scenario	そうね\nその方が、スッキリするでしょ\n忘れずに、戦闘に参加しとくことね	Right. That'll clear things up.\nJust don't forget to\njoin the battle this time.	translated
scenario	そうねぇ\n<Kyle>\nあんたにとっては、サイコーの\nはなむけなんじゃない？	Indeed.\n<Kyle>,\nfor you this is the finest\nparting gift, wouldn't you say?	translated
scenario	そうねぇ････	Indeed...	translated
scenario	そうね････\nこの禍々しい空間が作り出した\n幻想みたいなモンよ	Let's see... It's like an illusion\nconjured up by this\nsinister space.	translated
scenario	そうはいっても父さん、ＨＰがなくなれば\n効果が切れてしまいますし、回復晶術などを\nかけても効果が早く切れてしまいますよ	Even so, Dad, if your HP runs\nout, the effect wears off. And\neven if you cast healing magic,\nthe effect will expire quickly.	recover
scenario	そう来なくっちゃ♪\n天才の実力、教えてあげるわ！	That's the spirit ♪\nI'll show you a genius's skill!	translated
scenario	そう････	I see...	translated
scenario	その、わずかな後悔の念が\n人の形として成されたのが、この\nリオン＝マグナスだ････	That faint regret, given\nhuman form, is this\nLeon Magnus...	translated
scenario	そのことが、私たちは\nこの上なく嬉しかったのだよ\n<Kyle>くん	That made us happier\nthan anything, <Kyle>.	translated
scenario	その勇敢な挑戦者は、みなさんも\nご存知のあのお方！	And this brave challenger is\nsomeone you all know well!	translated
scenario	その勇敢な挑戦者は、みなさんも\nご存知のあの方々！	And these brave challengers are\npeople you all know well!	translated
scenario	その息子が、親である私たちに\n相談してきてくれた	And that son came to us,\nhis parents, for advice.	translated
scenario	それでこそ、俺が倒すべき英雄だ\n行くぞ、<Kyle>＝デュナミス！\nパーティーの再開だっ!!	That's the hero I must defeat.\nHere I come, <Kyle> Dunamis!\nThe party resumes!!	translated
scenario	それでは、<Kyle>さん\nこれからも頑張ってくださいね	Well then, <Kyle>,\nkeep up the good work.	translated
scenario	それでは、始めよう	Well then, let's begin.	translated
scenario	それと、一瞬見えたの\nアレ、あんただったんじゃないの？	And I caught a glimpse of it.\nThat was you, wasn't it?	translated
scenario	それと、回復晶術は\n「対象のＨＰが７５％以下のときに\n　使用したとき」のみ\n使用回数が増える　気をつけろ!!	Also, for recovery Magic Artes,\nusage count only goes up\nwhen used on a target below 50% HP.\nWatch out for that!!	recover
scenario	それに、ほら\nあたしは、まだ手合わせしてないしさ\n自分の力を、試してみたいって\n思ったりしてたんだよ	And besides, look, I haven't\nhad a bout with you yet.\nI was kind of hoping to\ntest my own strength.	translated
scenario	それに、ほら\n私は、まだお二人の思いを\n受けていないし････	And besides, look,\nI still haven't received\nyour feelings yet...	translated
scenario	それはそれとして！\nそれじゃあ、始めますか！	That aside!\nShall we begin?!	translated
scenario	それはともあれ、あんな子ですけど、\nどうか、これからも\nよろしくお願いしますね	In any case, he's a handful,\nbut please, do keep looking\nafter him from here on.	translated
scenario	それを聞いたら、\n昔を思い出したって言うか\n血が騒いだっていうか\nウズウズしちゃってね	When I heard that, it took me back,\nyou could say, or got my blood\npumping, or... well, I just\ncouldn't sit still.	translated
scenario	そんときには、今度こそ\n<Judas>にも戦ってもらって\nきっちりと確認してもらおうぜ\nな、<Judas>	And when it does, this time\nwe'll have <Judas> fight too\nand make sure for certain.\nRight, <Judas>?	translated
scenario	そんなワケで、\nアレやコレや言い訳をするつもりは\nもうありません！\nさっさと、始めちゃいましょ☆	So anyway, I've no intention of\nmaking any more excuses about\nthis or that! Let's just hurry up\nand begin ☆	translated
scenario	そんな時だ！\nまさか、貴様らの方から\nここに足を踏み入れてくれるとは!!\nこんな喜ばしいことはない!!	And then! To think you'd\nset foot in here yourselves!!\nNothing could bring me\ngreater delight!!	translated
scenario	たまに、これくらいの\nハプニングがあるくらいで\nちょうどいいのよ	A little excitement like this\nnow and then\nis just about right.	translated
scenario	だ、大丈夫かい!?	A-are you okay?!	translated
scenario	だから、幻想だとしても\nこいつは、存在してはいけないんだ!!	And so, illusion though it is,\nthis thing must not exist!!	translated
scenario	だが、いずれにせよ\n僕たちを混乱させているのは\n確かだ････	But either way, it's certainly\nthrowing us into confusion...	translated
scenario	だって、あんた\nシャルティエのマスター\nだったワケだし\n････え～っと････	Well, you were Chaltier's\nmaster, after all...\n...um, let's see...	translated
scenario	ちゃんと世話すれば\n５分くらいで芽が出るはずよ	If you tend it properly,\nit should sprout\nin about five minutes.	translated
scenario	ちゃんと水をあげましょう	Water it properly.	translated
scenario	ちょ、なにするんだよ\n<Harold>!!	H-hey, what are you doing,\n<Harold>!!	translated
scenario	ってことは、こりゃあ････！	Then this is...!	recover
scenario	で、ここならリーネで待つより\n会える可能性が高いと思ったし、\nそれに手合わせすれば、\n体調とかも把握できるって言うか	And here I'm more likely to meet\nyou than by waiting in Lienea,\nand a bout lets me check how\nyou're all keeping, too.	translated
scenario	で、どうする？　<Kyle>！\nソイツと引き換えに、なにか作ってみるか？\n俺が好きなように作るから\nどんなものに仕上がるかはお楽しみだがな！	So, what'll it be, <Kyle>?! Wanna\nhave me make something in exchange\nfor that? I'll craft it however\nI like, so you'll just have to\nwait and see how it turns out!	recover
scenario	で、どう？　<Kyle>\nあんたが探してた答えは\n見つかったかしら？	So? <Kyle>,\ndid you find the answer\nyou were looking for?	translated
scenario	で、またここに来た理由は？\nまあ、だいたい想像つくけど\n聞かせてくれない？	So, the reason you came back?\nWell, I can pretty much guess,\nbut won't you tell me?	translated
scenario	で、思い切って出場しちゃったの☆	So I took the plunge and entered ☆	translated
scenario	では、さっそく始めよう	Well then, let's begin at once.	translated
scenario	では、始めよう	Well then, let's begin.	translated
scenario	では、改めて\nお手合わせ、お願いします!!	So then, once more,\nplease do us the honor of a bout!!	translated
scenario	でも、<Judas>が関係しているのは\n確かでしょうね	But that <Judas> is connected\nto it, that much is certain.	translated
scenario	でも、<Kyle>は\nホントに幸せ者よね～\nこんな素敵な仲間と出会えて	But <Kyle>, you really are\na lucky one~, meeting\nsuch wonderful friends.	translated
scenario	でも、おなかが大きくなってくると\nああ、子供が生まれるんだなってのが\n実感できるわ	But once your belly starts to grow,\nyou really start to feel like...\noh, a child's really coming.	recover
scenario	でも、なんで\nまた、ここに来たんだい？	But why did you\ncome here again?	translated
scenario	でも、やっぱり、\nお礼くらい言わせてください\n<Kyle>の叔母としての\n素直な気持ちなんですから	But still, do let me thank you.\nIt's the honest feeling\nof <Kyle>'s aunt, after all.	translated
scenario	でも、不思議ね～	But it's strange~	translated
scenario	でも、何かをかたどるくらいの\n質量は、計測されてるわ	But there's enough measured mass\nto give something a shape.	translated
scenario	でも、持ち物がいっぱいだから\n渡せないのミャ\nこれは元に戻しておくミャ	But your inventory's full,\nso I can't hand it over, mya.\nI'll put this back, mya.	translated
scenario	とりやめました	Cancelled.	translated
scenario	どうして、ここに!?	Why are you here?!	translated
scenario	どうして、ここに？\n孤児院は、どうしたの!?	Why are you here?\nWhat about the orphanage?!	translated
scenario	どうする？{02}	What will you do?{02}	translated
scenario	どちらへ行きますか？	Where will you go?	translated
scenario	どちらへ行きますか？{02}	Where will you go?{02}	translated
scenario	どのコースにしますか？\n\n左右：コース選択\n　<button:00000035>：決定／<button:00000036>：キャンセル	Which course will you take?\n\nLeft/Right: Select course\n<button:00000035>: Confirm / <button:00000036>: Cancel	translated
scenario	なお、見たことのないスクリーンチャットや\nムービーは再生することができません	Note: screen chats and movies you\nhaven't seen yet can't be replayed.	translated
scenario	ならば、その正体\n僕の手で暴いてやる!!	Then I'll expose its true form\nwith my own hands!!	translated
scenario	なるほどね\nうんうん、私の想像通りの人だわ♪	I see, I see.\nJust the person I imagined ♪	translated
scenario	なんだい\n大の大人がガン首並べて\nみっともないったら\nありゃしないね	What's this? Grown men lining\nup their ugly mugs. If that\nisn't a sorry sight,\nI don't know what is.	translated
scenario	なんとッ！\nたった今、優勝を決めたこの英雄に\n戦いを挑む者が現れました!!	What's this?! A challenger has\nappeared to face the hero who\njust claimed victory!!	translated
scenario	なんとッ！　たった今\n優勝を決めた、この名タッグに\n戦いを挑むコンビが現れました!!	What's this?! A duo has appeared\nto challenge the famous tag team\nthat just claimed victory!!	translated
scenario	なんとッ！　たった今\n優勝を決めた、この若者と\n以前、剣を交えたあの名コンビが\n再び参戦を名乗り出てくださいました！	What's this?! The famous duo who\nonce crossed swords with this\nyoung man has stepped forward\nto join the fray again!	translated
scenario	なんとッ！　たった今\n優勝を決めた、この若者に\n戦いを挑む者が現れました!!	What's this?! A challenger has\nappeared to face this young man\nwho just claimed victory!!	translated
scenario	なんとッ！　たった今\n優勝を決めた、この若者に\n挑戦者が現れました!!	What's this?! A challenger has\nappeared to face this young man\nwho just claimed victory!!	translated
scenario	なんとッ！　たった今\n優勝を決めた、この若者に\n馴染み深いあのお二方が\n三度の参戦に名乗り出ました！	What's this?! These two familiar\nfaces have stepped forward to\njoin this young man's victory\nfor a third time!	translated
scenario	なッ!?\nか、母さん！\nそ、そのカッコ････	Wha--?!\nM-Mom! Th-that getup...	translated
scenario	になりました	Done.	translated
scenario	ねっ！　<Harold>!!	Right, <Harold>?!	translated
scenario	ねっ！　<Nanaly>!!	Right, <Nanaly>?!	translated
scenario	ねっ！　<Reala>!!	Right, <Reala>?!	translated
scenario	は、はあ････	S-sigh...	translated
scenario	はあ････	Sigh...	translated
scenario	はい！\nありがとうございました!!	Yes!\nThank you so much!!	translated
scenario	はい！\n本当にありがとうございました!!	Yes!\nThank you so much!!	translated
scenario	はっ!?\nそれとも、年のせい!?\nやだわぁ～	Hah?!\nOr is it my age?!\nHow awful~	translated
scenario	はっ!?\nやっぱり、年のせい!?\nやだわぁ～	Hah?!\nSo it is my age after all?!\nHow awful~	translated
scenario	はっ!?\n確実に、年のせい!?\nやだわぁ～	Hah?!\nDefinitely my age?!\nHow awful~	translated
scenario	ひと瓶<0B:00000001>{14}{35}{D0}{C0}<0B:00000000>ガルドになりますが、\n<item:00000012>を買いますか？	One bottle costs <0B:00000001>{14}{35}{D0}{C0}<0B:00000000> Gald.\nWould you like to buy <item:00000012>?	recover
scenario	ひと瓶<0B:00000001>{14}{35}{E4}{C0}<0B:00000000>ガルドになりますが、\n<item:00000012>を買いますか？	That'll be <0B:00000001>{14}{35}{E4}{C0}<0B:00000000> Gald per bottle.\nWould you like to buy <item:00000012>?	recover
scenario	ひと瓶<0B:00000001>{14}{35}{F0}{C0}<0B:00000000>ガルドになりますが、\n<item:00000012>を買いますか？	One bottle costs <0B:00000001>{14}{35}{F0}{C0}<0B:00000000> Gald.\nWould you like to buy <item:00000012>?	recover
scenario	ひと瓶<0B:00000001>{14}{36}{30}{C0}<0B:00000000>ガルドになりますが、\n<item:00000012>を買いますか？	One bottle costs <0B:00000001>{14}{36}{30}{C0}<0B:00000000> Gald.\nWill you buy <item:00000012>?	recover
scenario	ひと瓶<0B:00000001>{14}{36}{44}{C0}<0B:00000000>ガルドになりますが、\n<item:00000012>を買いますか？	One bottle costs <0B:00000001>{14}{36}{44}{C0}<0B:00000000> Gald.\nWill you buy <item:00000012>?	recover
scenario	ひと瓶<0B:00000001>{14}{37}{40}{C0}<0B:00000000>ガルドになりますが、\n<item:00000012>を買いますか？	One bottle costs <0B:00000001>{14}{37}{40}{C0}<0B:00000000> Gald.\nWould you like to buy <item:00000012>?	recover
scenario	ふ～ん、そうなんだ	Hmm, is that so.	translated
scenario	ふ～ん････\nやるじゃない\n男も、たまにはやるもんだね	Hmm...\nNot bad at all.\nMen come through now and then.	translated
scenario	ま、「また来ちゃった☆」って････	'H-here I am again ☆,' she says...	translated
scenario	ま、わかりやすく言えば\nここは、邪気や怨念みたいなもので\nいっぱい、ってトコね\n非科学的だけど	Well, in plain terms,\nthis place is brimming with\nmalice and grudges, you could say.\nUnscientific, but there it is.	translated
scenario	まぁ、あたしと父さんの子だもの\nそんなに心配もしてなかったけどね	Well, you are mine and your\nfather's kid. I wasn't all\nthat worried anyway.	translated
scenario	まあ、そんな感じで\nまた出場したの	So, that's about the size of it,\nand I entered again.	translated
scenario	まず、雪かきのための道具\n<item:0000003A>を<0B:00000001>{14}{11}{5B}{C0}<0B:00000000>個\n買ってきてほしいの	Please buy:\n<item:0000003A>\nQuantity:\n<0B:00000001>{14}{11}{5B}{C0}<0B:00000000>\nFor snow shoveling.	recover
scenario	また<item:0000004A>が手に入りましたか？	You found another <item:0000004A>, have you?	recover
scenario	また<item:0000004C>が手に入ったら、\nよろしくお願いしますね	If you get your hands on <item:0000004C> again,\nbe sure to come see me.	recover
scenario	また、何でここに？	Why are you here again?	translated
scenario	またいつでも\n遊びに来てくださいね	Do come and visit\nanytime, all right?	translated
scenario	まだ、貴様らを\n葬るチャンスはある！\nそう思った俺は、歓喜した	There's still a chance\nto bury you all! That thought\nfilled me with joy.	translated
scenario	まだだ！\nまだまだ、俺を楽しませてくれっ！\n<Kyle>＝デュナミスっ!!	Not yet! Keep on entertaining\nme, more and more!\n<Kyle> Dunamis!!	translated
scenario	まーくん	Ma-kun	translated
scenario	みなさん、ご唱和ください！\n我らが誇る四英雄のォ～	Everyone, chant along!\nOur proud Four Heroes~	translated
scenario	みなさんの無事を祈って、\n<item:000001B7>を差しあげますわ	I pray for your safe journey,\nand offer you this <item:000001B7>.	recover
scenario	みなさんも、ご一緒に！\n我らが誇る四英雄のォ～	Everyone, together now!\nOur proud Four Heroes~	translated
scenario	もぅ、サイコーっ♪\n<Kyle>達以外で\n私を飽きさせないなんて\n貴重な人材だわ♪	Ohh, this is the best ♪\nApart from <Kyle> and the others,\nno one keeps me from getting bored.\nYou're a precious find ♪	translated
scenario	もう<item:0000006A>は無い････	No more <item:0000006A> left...	recover
scenario	もし<item:0000004C>を見つけたら\nわたしに譲っていただけませんか？	If you find any <item:0000004C>,\nwould you mind letting me have them?	recover
scenario	もしもっと<item:0000004A>が取れたら\n譲っていただきたいです	If you find more\n<item:0000004A>,\nplease let me have some.	recover
scenario	もちろんよ\n一緒に居て飽きないし、\nそれに、まだまだ\n楽しめそうだしぃ～	Of course. I never tire of\nhis company, and it seems\nthere's plenty more\nfun to be had~.	translated
scenario	や、やあ、<Kyle>くん	H-hello there, <Kyle>.	translated
scenario	やあ、<Kyle>くん	Hello there, <Kyle>.	translated
scenario	ゆきだるまの中に\n<item:000001AF>がありました	Inside the snowman\nwas <item:000001AF>.	recover
scenario	ゆずってくれれば{16}{35}{E0}{C0}を\n作るがどうだい？	Hand them over and I'll whip up\nsome {16}{35}{E0}{C0}. How about it?	recover
scenario	よ～し、オレも精進して\nチビッ子どもにソンケーされるように\nガンバルぞっ!!	All right, I'll train hard too,\nso the little ones will\nrespect me one day!!	translated
scenario	わ、忘れてなどいない！\n････様子を見ていただけだ････	I-I didn't forget!\n...I was only watching\nhow things played out...	translated
scenario	わぁ！\nおばさま、ありがとうございます!!	Wow!\nThank you so much, Auntie!!	translated
scenario	わぁ！\nおばさん、ありがとう!!	Wow!\nThanks, Auntie!!	translated
scenario	わかったよ\nリリスおばさん、いくよ！	All right,\nAuntie Lilith, here I come!	translated
scenario	わかったよ\nリリスおばさん！	All right,\nAuntie Lilith!	translated
scenario	わかったよ\n相手になってやろうじゃないか！	All right,\nI'll take you on!	translated
scenario	わかったわ\n必ず行くわ	Understood.\nI'll be sure to come.	translated
scenario	わかった！\nよし、行こう	Got it!\nAll right, let's go.	translated
scenario	わかった！\n必ず行くよ!!	Got it!\nI'll be sure to come!!	translated
scenario	わかりました\nおばさま、\n本当にありがとうございました！	Understood.\nAuntie,\nthank you so very much!	translated
scenario	わかりました\nでは、いきます!!	Understood.\nThen, here I go!!	translated
scenario	わかりました\nリリスさん、\n本当にありがとうございました！	Understood.\nLilith,\nthank you so very much!	translated
scenario	わが村の英雄は\nげんきにやってるか？	How's the hero\nof our village doing?	translated
scenario	わしは、ネコの小物を集めておるんじゃ！\nアクアヴェイル名物の\n「<item:00000031>」が欲しいのぉ････	I'm collecting cat accessories!\nThere's a famous Aquaveil specialty\ncalled "<item:00000031>" that I want...	recover
scenario	わたしは<item:0000004C>を集めています	I'm collecting <item:0000004C>.	recover
scenario	わたしは、自分の心の弱さを\n克服するために\nストレイライズ神殿に行こうと思っています	I mean to go to the Straylize\nTemple to overcome\nthe weakness in my own heart.	translated
scenario	ん？<item:000001AF>が落ちてる\nあと、手紙が････	Huh? <item:000001AF>'s lying here.\nAnd there's a letter...	recover
scenario	ん？　だれか来てるみたいだ････	Sounds like someone's coming...	recover
scenario	アクアラビリンスに行きますか？\n<03:00000000>　　　　<size:000000C0><color:00000002>セーブはしましたか？	Go to the Aqua Labyrinth?\n<03:00000000> <size:000000C0><color:00000002>Have you saved?	recover
scenario	アタモニ神なんぞより、\nあんたらの方が、よっぽどか\n頼りがいがあるねえ	You lot are far more dependable\nthan any god Atamoni.	translated
scenario	ウ、ウッドロウさん!?\nそれに、フィリアさんまで!?\nお城や神殿は\nどうしたんですか!?	W-Woodrow?!\nAnd Philia too?!\nWhat about the castle\nand the temple?!	translated
scenario	ウ、ウッドロウさん！\nフィリアさんも！\nまた、どうかしたんですか!?	W-Woodrow!\nAnd Philia!\nSomething the matter again?!	translated
scenario	ウッドロウさん？\nお伝えし損ねたことは、\nございませんか？	Woodrow?\nIs there nothing\nyou've forgotten to say?	translated
scenario	ウッドロウさん？\nもう、よろしいですね？	Woodrow?\nWe're done now, yes?	translated
scenario	ウフフ\nまたまた来ちゃいました☆	Ufufu.\nBack yet again ☆	translated
scenario	ウフフ\nまた来ちゃいました☆	Ufufu.\nHere I am again ☆	translated
scenario	エヘヘ～\nまたまた来ちゃった☆	Ehehe~\nBack yet again ☆	translated
scenario	エヘヘ～\nまた来ちゃった☆	Ehehe~\nHere I am again ☆	translated
scenario	エルレインさまの理想を\n実現させるためでしたら、\n何度、我が身を打たれようとも\n皆さまに挑みましょうぞ	To realize Lady Elrane's ideal,\nno matter how many times\nI am struck down, I will\nchallenge you all!	translated
scenario	エンカウント？<03:00000000>\n・エンカウント！\n・キャンセル	Encounter?<03:00000000>\n・Encounter!\n・Cancel	translated
scenario	ガルムの牙を二本手に入れました	Obtained two Garm Fangs.	translated
scenario	キャンセルしました	Cancelled.	translated
scenario	クックック････\nこんなところで、奇遇だな\n<Kyle>＝デュナミス	Kukukku... What a coincidence,\nmeeting in a place like this,\n<Kyle> Dunamis.	translated
scenario	クックック････\nまた会えて、うれしいぞ\n<Kyle>＝デュナミス!!	Kukukku...\nGood to see you again,\n<Kyle> Dunamis!!	translated
scenario	クックック････、人気者だな？\n<Kyle>＝デュナミス	Kukukku... Quite popular,\naren't you? <Kyle> Dunamis.	translated
scenario	グラデ変更？{02}	Change gradation?{02}	translated
scenario	コンテナを開ける直前の状態まで\nゲームを進めますか？	Advance the game to just before\nopening the container?	translated
scenario	サクラバがピアノを演奏中です\n\n\n　　　　<button:00000036>で演奏中断	　\n　\nSakuraba is playing the piano.\nPress <button:00000036> to stop.	recover
scenario	スクリーンチャット再生メニューでは\n再生したいスクリーンチャットの\n番号を選んで<button:00000025>ボタンを押して下さい\n再生中止は<button:00000026>ボタンです	In the screen chat replay menu,\npick the number of the chat you\nwant and press <button:00000025>.\nPress <button:00000026> to stop.	translated
scenario	スロットによって装備品の名前も変わります\n<item:00000079>　＋　アタックで\nアタックソードなどです	Slots can change equipment names.\nCombine\n<item:00000079>\nwith Attack to make an Attack Sword.	recover
scenario	ソーサラーリングを連射せよ！	Fire the Sorcerer Ring\nin rapid succession!	translated
scenario	ダンジョン(外殻)に行く？<03:00000000>\n・行く！\n・行かない！	Go to the Dungeon (Aethersphere)?<03:00000000>\n・Go!\n・Don't go!	translated
scenario	ダンジョン１に行く？<03:00000000>\n・行く！\n・行かない！	Go to Dungeon 1?<03:00000000>\n・Go!\n・Don't go!	translated
scenario	ダンジョン２に行く？<03:00000000>\n・行く！\n・行かない！	Go to Dungeon 2?<03:00000000>\n・Go!\n・Don't go!	translated
scenario	ダンジョン３に行く？<03:00000000>\n・行く！\n・行かない！	Go to Dungeon 3?<03:00000000>\n・Go!\n・Don't go!	translated
scenario	デバッグメイド	Debug Maid	translated
scenario	トラップでエンカウント	Encounter via trap	translated
scenario	ハシゴが壊れています\nこのハシゴを直すのは無理そうです	The ladder's broken.\nRepairing it looks impossible.	translated
scenario	ハハハッ\nおまえも気をつけろよ\n<Kyle>	Hahaha.\nYou be careful too,\n<Kyle>.	translated
scenario	ハンマーもトンカチも見当たらない\nやはり凍った<item:00000061>でクギを打っていたのだろう	No hammers or mallets are here.\nThey must have used frozen\n<item:00000061>\nto drive the nails.	recover
scenario	バルバトス！	Barbatos!	translated
scenario	バンド計算から得られる\n電荷密度の高さも異常だし\n磁場の乱れも、尋常じゃな････	The charge density from the band\ncalculations is abnormally high,\nand the magnetic disturbance\nis anything but ordi--	translated
scenario	パーティーに入ります	Joins the party	translated
scenario	フィ、フィリアくん!?\nそれは、ズルイではないか!?	Ph-Philia?!\nIsn't that playing dirty?!	translated
scenario	フィリアくん\nき、君の方こそ、大丈夫かね････？	Philia, a-are you the one\nwho's all right...?	translated
scenario	フィリアさーーーーーーーん！！\nスタンの息子なんぞ、\nぶっ飛ばしてくださーーーい！！	Phiiiliaaaa!!\nGo ahead and knock\nStahn's son flat!!	translated
scenario	フィールドマップ関係を\n天地戦争にしました	Set the field maps\nto the Aeth'er Wars.	translated
scenario	フィールドマップ関係を\n改変現代にしました	Set the field maps\nto the Altered Present.	translated
scenario	フィールドマップ関係を\n最終現代にしました	Set the field maps\nto the Final Present.	translated
scenario	フィールドマップ関係を\n未来にしました	Set the field maps\nto the Future.	translated
scenario	フィールドマップ関係を\n現代にしました	Set the field maps\nto the Present.	translated
scenario	フィールドマップ関係を\n第二未来にしました	Set the field maps\nto the Second Future.	translated
scenario	フィールドマップ関係を\n第二現代にしました	Set the field maps\nto the Second Present.	translated
scenario	フフフ････\nその様子でしたら、大丈夫ですね	Hehehe... From that look,\nyou'll be fine.	translated
scenario	フフフ････なんとでも言え！	Hah hah... Say what you like!	translated
scenario	フリーメッセージオフ！	Free Message Off!	translated
scenario	フリーメッセージオン！	Free Message On!	translated
scenario	プレートに<item:0000002F>をはめ込めそうです\n持っている<item:0000002F>をはめ込みますか？	The <item:0000002F> seems to fit the plate.\nInsert the <item:0000002F>?	recover
scenario	ヘヘ、よおブラザー\nその<item:0000007D>よぉ、俺のなのよ\n欲しけりゃ売ってやるぜ	Heh, hey there, brother.\nThat <item:0000007D> there? It's mine.\nI'll sell it to ya if you want it.	recover
scenario	ホント、しつこいわねぇ\nそんなんじゃ、何度やっても一緒よ\nさっさと、あきらめなさい	You really don't quit, do you.\nLike that, it'll end the same\nno matter how often you try.\nJust give up already.	translated
scenario	ホント、アホね\nそんなこと、言ってないでしょ	Honestly, what an idiot.\nThat's not what I said.	translated
scenario	ホントはレンズ兵器\nソーディアンも調べたいんですけど\n先の騒乱時にうしなわれちゃいましたしねぇ	Truth is, I'd like to study the\nLens weapons and Swordians too,\nbut they were lost\nin the recent turmoil.	translated
scenario	ホント楽しいお母さんね\nさっすが、<Kyle>の叔母さん！\n私の思った通りの人だわ♪	What a fun mother. That's <Kyle>'s\naunt for you! Just the person\nI imagined ♪	translated
scenario	ミクトラン部屋へ\n入口へ	To the Mictlan room\nTo the entrance	translated
scenario	ムービーは、リストから再生したいムービーを\n選んで<button:00000025>ボタンを押して下さい\n再生中止は<button:00000026>ボタンです	For movies, pick the one you want\nfrom the list and press <button:00000025>.\nPress <button:00000026> to stop.	translated
scenario	リ、リリスおばさま!?	A-Auntie Lilith?!	translated
scenario	リ、リリスおばさん!?	L-Lilith?!	translated
scenario	リ、リリスさん!?	L-Lilith?!	translated
scenario	リ、リリスさん････\nその････俺････････	L-Lilith...\nUm... I......	translated
scenario	リ、リリス････さん？	L-Lilith...?	translated
scenario	リムルが久しぶりに家に帰ってきたのよ	Rhym came home for the first\ntime in a while.	translated
scenario	リリスぅ～～!!	Lilithhh~~!!	translated
scenario	リリスぅ～～!!!!	Lilithhh~~!!!!	translated
